Order Date Time,Board Type,Quantity,Pick Pack Time,,,,
03/07/2022 06:36:16,B,5,5.96,,,,
03/07/2022 06:38:01,B,4,4.67,,,,
03/07/2022 06:51:03,B,9,8.19,,,,
03/07/2022 06:55:07,C,4,4.66,,,,
03/07/2022 06:59:19,C,4,4.58,,,,
03/07/2022 07:03:37,C,5,5.5,,,,
03/07/2022 07:06:27,C,2,4.06,,,,
03/07/2022 07:08:35,C,3,4.17,,,,
03/07/2022 07:09:56,A,10,8.63,,,,
03/07/2022 07:18:39,C,2,3.95,,,,
03/07/2022 07:22:22,B,6,5.9,,,,
03/07/2022 07:24:26,A,11,8.53,,,,
03/07/2022 07:27:48,B,8,6.96,,,,
03/07/2022 07:31:08,C,5,5.5,,,,
03/07/2022 07:32:42,B,2,3.88,,,,
03/07/2022 07:47:19,A,6,5.82,,,,
03/07/2022 07:53:11,C,1,3.26,,,,
03/07/2022 08:00:49,B,8,6.49,,,,
03/07/2022 08:01:23,C,4,5.35,,,,
03/07/2022 08:07:28,C,3,4.8,,,,
03/07/2022 08:20:08,C,2,4.13,,,,
03/07/2022 08:30:49,C,3,4.69,,,,
03/07/2022 08:30:49,C,3,4.6,,,,
03/07/2022 08:52:54,C,2,3.9,,,,
03/07/2022 09:00:33,B,3,4.23,,,,
03/07/2022 09:05:09,A,2,4.2,,,,
03/07/2022 09:15:16,B,4,4.95,,,,
03/07/2022 09:18:27,C,2,3.82,,,,
03/07/2022 09:20:55,A,10,8.21,,,,
03/07/2022 09:22:12,B,3,4.47,,,,
03/07/2022 09:27:34,C,5,5.48,,,,
03/07/2022 09:43:52,A,6,5.74,,,,
03/07/2022 09:45:02,B,3,4.47,,,,
03/07/2022 09:54:51,B,2,3.8,,,,
03/07/2022 09:58:52,C,6,6.08,,,,
03/07/2022 10:03:42,C,5,5.52,,,,
03/07/2022 10:03:54,C,5,5.3,,,,
03/07/2022 10:04:37,C,4,4.78,,,,
03/07/2022 10:07:35,B,6,5.53,,,,
03/07/2022 10:07:47,A,7,6.14,,,,
03/07/2022 10:09:02,B,4,4.77,,,,
03/07/2022 10:14:13,A,9,7.4,,,,
03/07/2022 10:21:00,B,1,3.82,,,,
03/07/2022 10:21:38,C,6,5.51,,,,
03/07/2022 10:29:54,A,6,6.01,,,,
03/07/2022 10:37:25,C,2,4.24,,,,
03/07/2022 10:39:10,C,4,5.33,,,,
03/07/2022 10:46:42,C,4,4.63,,,,
03/07/2022 10:48:17,B,4,5.08,,,,
03/07/2022 10:51:31,C,2,4.34,,,,
03/07/2022 10:54:17,B,6,6.15,,,,
03/07/2022 10:56:16,B,1,3.18,,,,
03/07/2022 10:59:49,A,11,8.12,,,,
03/07/2022 11:08:14,A,4,4.9,,,,
03/07/2022 11:08:37,C,2,4.24,,,,
03/07/2022 11:13:08,B,7,6.4,,,,
03/07/2022 11:14:03,A,9,6.88,,,,
03/07/2022 11:15:16,C,5,6.04,,,,
03/07/2022 11:15:35,A,10,8.72,,,,
03/07/2022 11:23:12,C,4,5.36,,,,
03/07/2022 11:23:58,C,5,5.33,,,,
03/07/2022 11:32:26,A,9,6.97,,,,
03/07/2022 11:32:32,C,2,4.15,,,,
03/07/2022 11:36:15,B,8,7.39,,,,
03/07/2022 11:52:12,C,4,5.38,,,,
03/07/2022 12:01:01,C,2,3.78,,,,
03/07/2022 12:04:01,A,2,3.89,,,,
03/07/2022 12:04:16,A,5,5.82,,,,
03/07/2022 12:08:37,C,3,4.73,,,,
03/07/2022 12:15:06,C,2,3.81,,,,
03/07/2022 12:16:24,C,3,4.49,,,,
03/07/2022 12:17:43,A,6,6.53,,,,
03/07/2022 12:18:41,A,10,8.29,,,,
03/07/2022 12:23:38,C,2,4.13,,,,
03/07/2022 12:33:21,A,7,6.06,,,,
03/07/2022 12:34:13,C,6,6.22,,,,
03/07/2022 12:40:49,C,7,5.98,,,,
03/07/2022 12:42:13,C,3,4.24,,,,
03/07/2022 12:51:27,B,2,4.3,,,,
03/07/2022 12:52:07,A,4,5.46,,,,
03/07/2022 13:00:32,B,2,3.91,,,,
03/07/2022 13:00:36,C,6,5.65,,,,
03/07/2022 13:06:36,C,2,3.86,,,,
03/07/2022 13:10:13,B,3,4.7,,,,
03/07/2022 13:19:43,C,5,5.06,,,,
03/07/2022 13:31:20,C,4,4.51,,,,
03/07/2022 13:33:31,A,4,5.46,,,,
03/07/2022 13:41:53,C,5,5.26,,,,
03/07/2022 13:49:08,A,2,3.95,,,,
03/07/2022 13:52:56,B,7,6.59,,,,
03/07/2022 13:56:42,B,2,3.89,,,,
03/07/2022 14:12:50,C,6,6.18,,,,
03/07/2022 14:28:44,C,3,4.64,,,,
03/07/2022 14:33:20,C,4,5.3,,,,
03/07/2022 14:34:25,B,4,5.32,,,,
03/07/2022 14:36:14,A,10,8.12,,,,
03/07/2022 14:39:51,B,2,4.32,,,,
03/07/2022 14:51:25,A,1,3.22,,,,
03/07/2022 15:03:09,A,9,7.99,,,,
03/07/2022 15:05:03,B,6,5.74,,,,
03/07/2022 15:22:40,B,3,4.1,,,,
03/07/2022 15:25:13,C,3,4.64,,,,
03/07/2022 15:35:11,C,2,4.13,,,,
03/07/2022 15:37:42,B,7,6.86,,,,
03/07/2022 15:41:05,B,8,7.26,,,,
03/07/2022 15:43:11,C,4,5.45,,,,
03/07/2022 15:45:39,A,9,7.26,,,,
03/07/2022 15:49:18,A,11,7.77,,,,
03/07/2022 15:59:27,C,3,4.8,,,,
03/07/2022 16:15:29,A,7,6.04,,,,
03/07/2022 16:18:45,C,5,5.9,,,,
03/07/2022 16:28:23,C,1,3.61,,,,
03/07/2022 16:28:43,B,3,4.84,,,,
03/07/2022 16:30:36,C,2,3.91,,,,
03/07/2022 16:31:49,B,4,5.3,,,,
03/07/2022 16:35:22,C,1,3.74,,,,
03/07/2022 16:43:30,C,2,4.05,,,,
03/07/2022 16:44:22,C,5,5.35,,,,
03/07/2022 16:48:17,C,2,3.97,,,,
03/07/2022 16:54:58,C,4,5.39,,,,
03/07/2022 16:55:07,A,5,6,,,,
03/07/2022 16:57:16,A,4,4.83,,,,
03/07/2022 16:59:01,A,4,4.75,,,,
03/07/2022 17:00:48,A,6,5.42,,,,
03/07/2022 17:01:19,C,2,3.65,,,,
03/07/2022 17:14:55,C,3,4.36,,,,
03/07/2022 17:16:26,B,6,6.21,,,,
03/07/2022 17:22:23,B,4,5.49,,,,
03/07/2022 17:30:05,C,6,5.42,,,,
03/07/2022 17:30:45,A,10,7.73,,,,
03/07/2022 17:37:22,B,3,4.38,,,,
03/07/2022 17:40:34,C,3,4.15,,,,
03/07/2022 17:46:10,A,7,6.27,,,,
03/07/2022 17:56:14,C,1,3.25,,,,
03/07/2022 18:03:35,B,5,5.04,,,,
03/07/2022 18:13:04,C,3,4.66,,,,
03/07/2022 18:14:33,C,4,5.1,,,,
03/07/2022 18:16:47,B,4,5.05,,,,
03/07/2022 18:17:38,B,7,6.97,,,,
03/07/2022 18:18:24,B,7,7.05,,,,
03/07/2022 18:29:28,C,5,5.34,,,,
03/07/2022 18:35:30,C,5,5.96,,,,
03/07/2022 18:37:11,C,4,4.76,,,,
03/07/2022 18:38:34,C,2,3.65,,,,
03/07/2022 18:57:46,B,4,4.7,,,,
03/07/2022 19:00:15,C,4,5.13,,,,
03/07/2022 19:02:47,B,1,3.55,,,,
03/07/2022 19:06:59,C,6,6.46,,,,
03/07/2022 19:11:49,B,3,4.31,,,,
03/07/2022 19:14:53,C,4,4.66,,,,
03/07/2022 19:15:59,C,6,5.78,,,,
03/07/2022 19:32:19,C,1,3.7,,,,
03/07/2022 19:37:19,B,8,7.56,,,,
03/07/2022 19:39:40,C,5,5.06,,,,
03/07/2022 19:44:52,B,5,5.92,,,,
03/07/2022 19:46:35,B,1,3.52,,,,
03/07/2022 19:46:36,B,1,3.46,,,,
03/07/2022 19:47:17,C,3,4.88,,,,
03/07/2022 19:50:05,B,5,6.03,,,,
03/07/2022 19:54:13,C,2,4.04,,,,
03/07/2022 20:01:46,A,7,6.7,,,,
03/07/2022 20:08:30,A,5,5.31,,,,
03/07/2022 20:08:33,B,10,7.46,,,,
03/07/2022 20:14:55,A,7,6.31,,,,
03/07/2022 20:33:57,C,2,3.64,,,,
03/07/2022 20:33:57,C,7,6.65,,,,
03/07/2022 20:42:54,C,4,4.92,,,,
03/07/2022 21:11:07,C,2,3.61,,,,
03/07/2022 21:12:39,B,2,4.24,,,,
03/07/2022 21:14:37,A,5,5.03,,,,
03/07/2022 21:21:31,C,5,5.22,,,,
03/07/2022 21:25:50,C,3,4.81,,,,
03/07/2022 21:29:10,C,3,4.37,,,,
03/07/2022 21:31:46,C,4,4.93,,,,
03/07/2022 21:35:17,B,4,5.17,,,,
03/07/2022 21:41:25,B,5,5.39,,,,
03/07/2022 21:46:01,B,3,4.29,,,,
03/07/2022 21:46:34,B,8,7.51,,,,
03/07/2022 21:51:15,C,3,4.55,,,,
03/07/2022 22:02:26,A,12,9.38,,,,
03/07/2022 22:15:00,A,11,9.12,,,,
03/07/2022 22:18:43,A,2,3.74,,,,
03/07/2022 22:20:45,B,4,5.16,,,,
03/07/2022 22:26:02,C,2,3.81,,,,
03/07/2022 22:32:11,C,4,5.16,,,,
03/07/2022 22:33:23,C,5,5.67,,,,
03/07/2022 22:42:42,B,2,3.68,,,,
03/07/2022 22:46:54,C,3,4.21,,,,
03/07/2022 22:49:34,C,3,4.2,,,,
03/07/2022 22:50:49,A,6,5.94,,,,
03/07/2022 22:51:49,A,6,5.56,,,,
03/07/2022 23:01:24,B,5,5.77,,,,
03/07/2022 23:01:27,B,5,5.17,,,,
03/07/2022 23:01:35,C,4,4.53,,,,
03/07/2022 23:08:55,C,5,5.82,,,,
03/07/2022 23:15:16,B,6,6.06,,,,
03/07/2022 23:22:38,C,3,4.24,,,,
03/07/2022 23:26:02,B,4,5.44,,,,
03/07/2022 23:28:28,C,2,3.96,,,,
03/07/2022 23:44:55,A,4,4.87,,,,
04/07/2022 00:09:00,C,6,5.97,,,,
04/07/2022 00:12:29,A,4,4.99,,,,
04/07/2022 00:23:01,C,2,3.73,,,,
04/07/2022 00:38:50,C,5,5.48,,,,
04/07/2022 00:40:59,A,6,5.88,,,,
04/07/2022 00:41:56,C,5,5.61,,,,
04/07/2022 00:42:09,B,3,4.59,,,,
04/07/2022 00:45:48,B,4,5.16,,,,
04/07/2022 00:52:50,C,4,4.61,,,,
04/07/2022 01:03:22,B,6,6.55,,,,
04/07/2022 01:14:09,A,3,4.61,,,,
04/07/2022 01:14:41,C,7,6.17,,,,
04/07/2022 01:20:31,C,5,5.07,,,,
04/07/2022 01:31:07,C,3,4.68,,,,
04/07/2022 01:38:33,A,5,5.57,,,,
04/07/2022 01:44:32,A,1,3.56,,,,
04/07/2022 01:51:25,B,8,6.66,,,,
04/07/2022 01:55:39,A,4,4.62,,,,
04/07/2022 02:00:01,C,2,3.85,,,,
04/07/2022 02:09:52,B,6,5.46,,,,
04/07/2022 02:12:19,B,3,4.76,,,,
04/07/2022 02:15:00,C,4,4.77,,,,
04/07/2022 02:29:38,C,3,4.16,,,,
04/07/2022 02:33:40,B,8,6.4,,,,
04/07/2022 02:39:03,C,5,5.4,,,,
04/07/2022 02:43:16,A,11,8.88,,,,
04/07/2022 02:51:20,C,4,4.7,,,,
04/07/2022 02:51:45,C,3,4.77,,,,
04/07/2022 03:00:10,B,6,5.44,,,,
04/07/2022 03:15:10,C,3,4.36,,,,
04/07/2022 03:22:07,C,3,4.65,,,,
04/07/2022 03:30:48,C,4,4.88,,,,
04/07/2022 03:33:26,C,2,3.91,,,,
04/07/2022 03:35:01,C,3,4.25,,,,
04/07/2022 03:35:04,C,6,5.56,,,,
04/07/2022 03:42:59,C,1,3.54,,,,
04/07/2022 03:46:48,B,11,9.07,,,,
04/07/2022 03:46:48,B,3,4.07,,,,
04/07/2022 03:49:50,B,3,4.62,,,,
04/07/2022 03:51:20,C,4,4.64,,,,
04/07/2022 03:51:24,C,4,4.52,,,,
04/07/2022 04:23:06,C,3,4.91,,,,
04/07/2022 04:29:40,A,4,5.5,,,,
04/07/2022 04:32:19,C,5,5.5,,,,
04/07/2022 04:41:26,B,9,7.18,,,,
04/07/2022 04:55:01,B,4,5.19,,,,
04/07/2022 04:56:27,B,8,7.32,,,,
04/07/2022 05:01:30,A,10,8.14,,,,
04/07/2022 05:12:46,C,4,5.22,,,,
04/07/2022 05:17:17,C,4,5.14,,,,
04/07/2022 05:19:22,B,4,4.8,,,,
04/07/2022 05:29:10,A,6,5.88,,,,
04/07/2022 05:44:34,C,2,4.39,,,,
04/07/2022 05:51:07,C,3,4.26,,,,
04/07/2022 05:55:38,B,7,7.1,,,,
04/07/2022 05:58:01,A,10,7.54,,,,
04/07/2022 06:06:54,A,5,5.49,,,,
04/07/2022 06:16:15,C,3,4.45,,,,
04/07/2022 06:21:15,C,5,5.98,,,,
04/07/2022 06:33:31,C,1,3.36,,,,
04/07/2022 06:42:38,A,9,7.55,,,,
04/07/2022 06:47:46,B,3,4.78,,,,
04/07/2022 07:01:36,C,3,4.88,,,,
04/07/2022 07:03:25,A,2,4.18,,,,
04/07/2022 07:04:55,C,2,4.01,,,,
04/07/2022 07:05:29,C,4,5.4,,,,
04/07/2022 07:18:49,A,2,3.77,,,,
04/07/2022 07:26:16,B,5,6.02,,,,
04/07/2022 07:30:30,C,3,4.64,,,,
04/07/2022 07:34:54,C,3,4.68,,,,
04/07/2022 07:37:17,B,2,4.16,,,,
04/07/2022 07:52:04,A,3,4.21,,,,
04/07/2022 07:57:35,C,4,5.4,,,,
04/07/2022 08:00:32,A,9,8.19,,,,
04/07/2022 08:06:07,C,2,4.01,,,,
04/07/2022 08:13:14,B,3,4.08,,,,
04/07/2022 08:15:27,A,13,9.62,,,,
04/07/2022 08:15:51,A,5,5.11,,,,
04/07/2022 08:27:56,A,11,7.95,,,,
04/07/2022 08:32:58,C,4,5.4,,,,
04/07/2022 08:51:22,A,7,6.16,,,,
04/07/2022 08:52:04,C,3,4.65,,,,
04/07/2022 09:03:13,B,3,4.79,,,,
04/07/2022 09:05:01,C,2,3.88,,,,
04/07/2022 09:11:15,C,5,5.65,,,,
04/07/2022 09:27:05,A,2,3.9,,,,
04/07/2022 09:41:06,C,3,4.85,,,,
04/07/2022 09:44:39,B,11,8.96,,,,
04/07/2022 09:44:47,C,6,5.75,,,,
04/07/2022 09:46:54,B,8,7.58,,,,
04/07/2022 10:08:37,C,4,4.7,,,,
04/07/2022 10:16:58,C,5,5.77,,,,
04/07/2022 10:26:16,C,5,5.46,,,,
04/07/2022 10:27:01,B,8,7.3,,,,
04/07/2022 10:30:34,A,7,6.3,,,,
04/07/2022 10:30:40,B,2,4.33,,,,
04/07/2022 10:32:17,C,6,5.55,,,,
04/07/2022 10:35:09,B,3,4.09,,,,
04/07/2022 10:43:48,A,8,7.17,,,,
04/07/2022 11:02:10,C,3,4.56,,,,
04/07/2022 11:04:34,A,6,6.5,,,,
04/07/2022 11:04:35,A,5,5.7,,,,
04/07/2022 11:08:43,C,2,4.06,,,,
04/07/2022 11:12:33,B,2,4.19,,,,
04/07/2022 11:14:46,B,7,6.11,,,,
04/07/2022 11:26:04,B,4,4.64,,,,
04/07/2022 11:29:13,C,6,6.17,,,,
04/07/2022 11:34:47,C,3,4.5,,,,
04/07/2022 11:45:56,C,2,4.05,,,,
04/07/2022 12:02:04,C,2,3.72,,,,
04/07/2022 12:05:19,B,8,6.45,,,,
04/07/2022 12:12:11,C,3,4.19,,,,
04/07/2022 12:15:37,B,9,7.22,,,,
04/07/2022 12:27:56,A,5,5.17,,,,
04/07/2022 12:42:14,C,6,6.27,,,,
04/07/2022 12:42:42,B,11,7.87,,,,
04/07/2022 12:46:32,C,1,3.68,,,,
04/07/2022 12:48:14,A,4,5.31,,,,
04/07/2022 13:07:47,B,1,3.63,,,,
04/07/2022 13:19:26,B,2,3.86,,,,
04/07/2022 13:32:26,C,2,3.75,,,,
04/07/2022 13:36:49,B,7,6.87,,,,
04/07/2022 13:38:34,C,2,4.09,,,,
04/07/2022 13:45:07,A,9,8,,,,
04/07/2022 13:49:29,B,6,5.9,,,,
04/07/2022 13:57:47,A,7,5.85,,,,
04/07/2022 14:09:36,C,5,5.94,,,,
04/07/2022 14:23:12,B,6,6.53,,,,
04/07/2022 14:24:34,A,3,4.55,,,,
04/07/2022 14:42:57,C,3,4.25,,,,
04/07/2022 15:07:53,C,5,5.17,,,,
04/07/2022 15:26:12,C,2,3.71,,,,
04/07/2022 15:37:39,A,5,5.59,,,,
04/07/2022 15:50:57,B,6,6.2,,,,
04/07/2022 15:50:59,A,5,5.18,,,,
04/07/2022 15:54:06,A,5,5.69,,,,
04/07/2022 16:06:52,C,2,3.88,,,,
04/07/2022 16:07:36,B,9,7.12,,,,
04/07/2022 16:12:52,A,4,4.51,,,,
04/07/2022 16:13:51,A,7,6.68,,,,
04/07/2022 16:24:43,C,2,3.86,,,,
04/07/2022 16:29:55,A,3,4.19,,,,
04/07/2022 16:30:00,C,2,4.2,,,,
04/07/2022 16:38:45,C,3,4.44,,,,
04/07/2022 16:39:04,B,3,4.12,,,,
04/07/2022 16:51:27,C,3,4.84,,,,
04/07/2022 16:58:59,B,7,6.95,,,,
04/07/2022 17:01:46,A,9,7.54,,,,
04/07/2022 17:02:49,B,9,8,,,,
04/07/2022 17:10:45,C,1,3.52,,,,
04/07/2022 17:13:42,C,3,4.61,,,,
04/07/2022 17:21:13,B,3,4.34,,,,
04/07/2022 17:21:28,C,6,5.52,,,,
04/07/2022 17:25:02,C,4,5.21,,,,
04/07/2022 17:37:49,C,2,3.64,,,,
04/07/2022 17:49:56,B,6,6.23,,,,
04/07/2022 17:51:39,C,5,5.61,,,,
04/07/2022 17:53:44,A,8,6.72,,,,
04/07/2022 17:57:57,C,3,4.21,,,,
04/07/2022 17:58:14,C,2,4.38,,,,
04/07/2022 18:01:33,C,2,3.86,,,,
04/07/2022 18:01:36,C,4,4.88,,,,
04/07/2022 18:02:49,B,8,6.87,,,,
04/07/2022 18:05:13,C,4,5.46,,,,
04/07/2022 18:05:22,C,3,4.62,,,,
04/07/2022 18:18:32,C,4,5.07,,,,
04/07/2022 18:27:07,B,5,5.74,,,,
04/07/2022 18:28:33,C,3,4.35,,,,
04/07/2022 18:29:48,C,5,5.11,,,,
04/07/2022 18:43:26,C,3,4.57,,,,
04/07/2022 18:53:38,B,8,7.61,,,,
04/07/2022 19:03:28,C,2,3.83,,,,
04/07/2022 19:08:27,B,2,3.65,,,,
04/07/2022 19:47:09,B,8,6.34,,,,
04/07/2022 19:50:32,C,3,4.52,,,,
04/07/2022 19:50:32,C,3,4.92,,,,
04/07/2022 19:50:32,C,4,4.51,,,,
04/07/2022 19:50:32,C,5,6.04,,,,
04/07/2022 19:50:32,C,2,3.66,,,,
04/07/2022 19:50:32,C,5,5.53,,,,
04/07/2022 19:59:06,B,11,9.24,,,,
04/07/2022 20:06:26,C,1,3.58,,,,
04/07/2022 20:17:20,A,8,7.35,,,,
04/07/2022 20:19:45,A,3,4.11,,,,
04/07/2022 20:36:57,A,2,4.29,,,,
04/07/2022 20:40:58,C,6,6.53,,,,
04/07/2022 20:54:07,A,3,4.61,,,,
04/07/2022 20:56:43,A,7,7.1,,,,
04/07/2022 21:03:07,A,8,7.64,,,,
04/07/2022 21:04:35,A,2,3.94,,,,
04/07/2022 21:13:04,A,10,7.28,,,,
04/07/2022 21:24:29,A,12,8.56,,,,
04/07/2022 21:24:35,B,9,7.72,,,,
04/07/2022 21:30:47,A,3,4.15,,,,
04/07/2022 21:32:05,C,3,4.54,,,,
04/07/2022 21:41:07,A,7,6.61,,,,
04/07/2022 21:46:22,C,2,4.31,,,,
04/07/2022 21:47:43,A,3,4.1,,,,
04/07/2022 21:55:14,A,6,6.33,,,,
04/07/2022 22:13:58,C,5,5.17,,,,
04/07/2022 22:30:35,C,6,5.98,,,,
04/07/2022 22:32:29,A,7,5.96,,,,
04/07/2022 22:35:34,A,4,5.2,,,,
04/07/2022 22:40:14,C,6,6.14,,,,
04/07/2022 22:44:42,C,7,6.39,,,,
04/07/2022 22:46:30,A,5,5.29,,,,
04/07/2022 22:48:52,C,2,3.98,,,,
04/07/2022 22:57:48,B,1,3.45,,,,
04/07/2022 22:59:13,B,6,5.47,,,,
04/07/2022 23:00:39,C,1,3.63,,,,
04/07/2022 23:10:15,B,6,6.28,,,,
04/07/2022 23:11:23,A,11,8.63,,,,
04/07/2022 23:13:00,B,1,3.39,,,,
04/07/2022 23:17:32,C,2,4.1,,,,
04/07/2022 23:18:12,A,7,6.04,,,,
04/07/2022 23:25:51,C,3,4.66,,,,
04/07/2022 23:38:35,B,3,4.59,,,,
04/07/2022 23:40:37,C,2,3.75,,,,
04/07/2022 23:45:24,A,2,3.73,,,,
04/07/2022 23:49:07,C,3,4.51,,,,
04/07/2022 23:56:56,C,1,3.57,,,,
05/07/2022 00:07:31,B,7,6.08,,,,
05/07/2022 00:12:33,C,4,5.26,,,,
05/07/2022 00:13:07,C,4,4.92,,,,
05/07/2022 00:16:22,C,2,3.81,,,,
05/07/2022 00:19:29,C,2,4.36,,,,
05/07/2022 00:24:53,C,5,5.5,,,,
05/07/2022 01:06:26,C,3,4.37,,,,
05/07/2022 01:08:44,C,5,5.71,,,,
05/07/2022 01:09:26,A,9,6.88,,,,
05/07/2022 01:12:26,C,5,5.67,,,,
05/07/2022 01:23:05,A,4,4.79,,,,
05/07/2022 01:32:30,A,10,8.64,,,,
05/07/2022 01:42:05,A,7,6.67,,,,
05/07/2022 01:47:46,C,6,5.96,,,,
05/07/2022 01:49:08,C,4,5.06,,,,
05/07/2022 01:54:04,C,3,4.81,,,,
05/07/2022 02:08:14,A,7,7.12,,,,
05/07/2022 02:09:21,A,5,5.06,,,,
05/07/2022 02:26:06,C,2,3.66,,,,
05/07/2022 02:26:14,C,7,6.55,,,,
05/07/2022 02:32:17,B,10,7.45,,,,
05/07/2022 02:33:40,B,4,5.23,,,,
05/07/2022 02:35:20,C,5,5.73,,,,
05/07/2022 02:40:08,C,5,5.62,,,,
05/07/2022 02:59:59,C,2,3.82,,,,
05/07/2022 03:13:21,C,6,5.9,,,,
05/07/2022 03:18:14,C,3,4.19,,,,
05/07/2022 03:24:18,B,8,6.65,,,,
05/07/2022 03:24:40,C,3,4.46,,,,
05/07/2022 03:36:34,C,2,3.67,,,,
05/07/2022 03:57:56,B,2,3.71,,,,
05/07/2022 04:08:45,C,5,5.74,,,,
05/07/2022 04:09:32,A,10,7.71,,,,
05/07/2022 04:16:51,B,7,6.26,,,,
05/07/2022 04:39:46,A,7,6.58,,,,
05/07/2022 04:47:24,A,8,6.35,,,,
05/07/2022 05:04:58,A,10,7.64,,,,
05/07/2022 05:07:02,C,2,3.7,,,,
05/07/2022 05:08:59,C,5,5.72,,,,
05/07/2022 05:11:00,B,5,5.43,,,,
05/07/2022 05:20:20,C,2,4.29,,,,
05/07/2022 05:24:37,C,3,4.88,,,,
05/07/2022 05:26:33,B,2,3.81,,,,
05/07/2022 05:38:24,A,6,6.33,,,,
05/07/2022 05:43:48,C,3,4.59,,,,
05/07/2022 05:45:07,C,3,4.53,,,,
05/07/2022 05:45:09,C,3,4.34,,,,
05/07/2022 05:57:07,C,3,4.27,,,,
05/07/2022 06:01:20,B,1,3.27,,,,
05/07/2022 06:10:26,C,4,5.46,,,,
05/07/2022 06:33:54,B,3,4.56,,,,
05/07/2022 06:35:33,C,3,4.31,,,,
05/07/2022 06:37:18,B,4,4.66,,,,
05/07/2022 06:41:07,C,3,4.72,,,,
05/07/2022 06:48:28,C,4,5.26,,,,
05/07/2022 06:55:33,A,9,7.37,,,,
05/07/2022 06:57:21,C,6,5.72,,,,
05/07/2022 07:00:40,C,3,4.33,,,,
05/07/2022 07:02:33,C,1,3.49,,,,
05/07/2022 07:06:44,A,11,7.95,,,,
05/07/2022 07:07:04,A,13,8.58,,,,
05/07/2022 07:08:34,C,3,4.89,,,,
05/07/2022 07:08:42,A,9,7.89,,,,
05/07/2022 07:12:51,B,4,4.71,,,,
05/07/2022 07:15:51,B,2,3.63,,,,
05/07/2022 07:17:07,B,6,6.28,,,,
05/07/2022 07:20:52,A,7,6.78,,,,
05/07/2022 07:21:56,B,2,3.71,,,,
05/07/2022 07:28:47,A,10,7.67,,,,
05/07/2022 07:32:17,A,10,7.42,,,,
05/07/2022 07:35:12,B,8,7.17,,,,
05/07/2022 07:41:50,C,2,3.77,,,,
05/07/2022 07:44:39,C,2,4.01,,,,
05/07/2022 07:53:05,B,3,4.41,,,,
05/07/2022 08:00:26,A,6,5.43,,,,
05/07/2022 08:01:32,B,1,3.26,,,,
05/07/2022 08:01:45,B,4,4.54,,,,
05/07/2022 08:02:49,A,3,4.92,,,,
05/07/2022 08:03:55,A,4,4.56,,,,
05/07/2022 08:04:33,C,2,3.74,,,,
05/07/2022 08:17:56,C,2,3.94,,,,
05/07/2022 08:19:33,C,5,5.37,,,,
05/07/2022 08:21:27,C,3,4.62,,,,
05/07/2022 08:21:51,B,10,7.43,,,,
05/07/2022 08:24:26,C,5,5.99,,,,
05/07/2022 08:25:38,B,3,4.91,,,,
05/07/2022 08:28:52,A,5,5.64,,,,
05/07/2022 08:32:14,C,2,3.64,,,,
05/07/2022 08:45:09,C,5,5.9,,,,
05/07/2022 08:50:06,A,7,6.89,,,,
05/07/2022 08:53:41,B,3,4.74,,,,
05/07/2022 09:09:40,C,5,5.69,,,,
05/07/2022 09:11:25,A,7,6.11,,,,
05/07/2022 09:27:06,B,6,6,,,,
05/07/2022 09:32:26,C,2,4.31,,,,
05/07/2022 09:32:56,C,3,4.1,,,,
05/07/2022 09:36:04,B,6,5.57,,,,
05/07/2022 09:39:27,C,2,3.72,,,,
05/07/2022 09:40:44,A,3,4.49,,,,
05/07/2022 09:43:00,A,7,6.51,,,,
05/07/2022 09:45:08,C,5,5.6,,,,
05/07/2022 09:48:23,C,4,5.4,,,,
05/07/2022 09:53:43,A,2,4.21,,,,
05/07/2022 09:56:48,A,3,4.69,,,,
05/07/2022 10:09:04,B,2,4.05,,,,
05/07/2022 10:14:44,A,7,6.47,,,,
05/07/2022 10:24:07,A,7,6.54,,,,
05/07/2022 10:26:47,C,3,4.56,,,,
05/07/2022 10:54:57,B,9,8.22,,,,
05/07/2022 10:59:05,A,5,5.43,,,,
05/07/2022 11:03:13,A,5,5.2,,,,
05/07/2022 11:09:34,C,2,3.69,,,,
05/07/2022 11:15:49,A,5,5.15,,,,
05/07/2022 11:17:49,C,5,5.07,,,,
05/07/2022 11:28:11,C,4,4.85,,,,
05/07/2022 11:30:24,C,1,3.62,,,,
05/07/2022 11:33:24,C,2,4.4,,,,
05/07/2022 11:35:35,C,4,4.98,,,,
05/07/2022 11:36:27,B,3,4.5,,,,
05/07/2022 11:38:23,A,6,5.89,,,,
05/07/2022 11:42:43,B,5,6,,,,
05/07/2022 11:46:58,C,4,5.32,,,,
05/07/2022 11:55:50,C,5,5.05,,,,
05/07/2022 11:59:44,C,5,5.46,,,,
05/07/2022 12:01:38,B,4,4.97,,,,
05/07/2022 12:22:08,A,10,7.86,,,,
05/07/2022 12:26:25,A,10,8.53,,,,
05/07/2022 12:30:05,C,2,4.21,,,,
05/07/2022 12:40:06,C,6,6.35,,,,
05/07/2022 12:44:26,C,2,4.11,,,,
05/07/2022 12:50:03,C,3,4.14,,,,
05/07/2022 12:50:58,B,8,6.66,,,,
05/07/2022 12:53:30,C,3,4.17,,,,
05/07/2022 13:12:36,B,4,4.82,,,,
05/07/2022 13:14:46,C,4,4.9,,,,
05/07/2022 13:18:51,C,6,5.72,,,,
05/07/2022 13:39:26,B,3,4.91,,,,
05/07/2022 13:49:36,A,8,7.67,,,,
